code,month,december,Yreli,Yprev,Eprev,Ereli,board,easting,northing,dispensing,perc_white,price_med,pm10,pm25,urban
25277,Oct-15,0,68,24,16.87333027,71.17036686,FORTH VALLEY,288.809,679.745,N,97.3013493,85000,13.64317539,7.664825308,urban
25281,Oct-15,0,229,73,69.10943076,291.4980896,FORTH VALLEY,288.683,680.358,N,95.1428571,52875,14.18476736,8.026914429,urban
25309,Oct-15,0,174,56,37.39932909,157.7473995,FORTH VALLEY,288.802,680.667,N,96.6318235,52875,14.18476736,8.026914429,urban
25313,Oct-15,0,222,38,54.95489534,231.7953835,FORTH VALLEY,286.946,680.369,N,97.3201693,54500,19.42907626,11.52088305,urban
25332,Oct-15,0,214,55,56.70148532,239.1623613,FORTH VALLEY,292.861,682.063,N,97.5986278,74000,13.72680584,7.724482891,urban
25347,Oct-15,0,98,37,29.82157511,125.7850351,FORTH VALLEY,252.331,686.189,N,100,178000,11.4193661,6.216805096,rural
25351,Oct-15,0,34,9,10.92840733,46.0951541,FORTH VALLEY,257.376,732.895,N,99.377916,182250,11.16325775,6.088240131,rural
25366,Oct-15,0,50,16,14.28258289,60.24280017,FORTH VALLEY,265.044,694.63,Y,99.516129,232500,12.53304501,7.057489699,rural
25390,Oct-15,0,107,40,40.62566597,171.3558322,FORTH VALLEY,286.733,682.823,N,98.8476312,80000,13.58688783,7.624614864,urban
25402,Oct-15,0,87,31,24.30285675,102.5075194,FORTH VALLEY,286.733,682.823,N,98.8476312,80000,13.58688783,7.624614864,urban
25436,Oct-15,0,49,15,18.08416432,76.27756867,FORTH VALLEY,292.677,678.497,N,98.4158416,105611,13.26765516,7.447424579,urban
25441,Oct-15,0,156,36,46.41206259,195.7623935,FORTH VALLEY,292.677,678.497,N,98.4158416,105611,13.26765516,7.447424579,urban
25455,Oct-15,0,133,43,48.26051048,203.5589999,FORTH VALLEY,292.677,678.497,N,98.4158416,105611,13.26765516,7.447424579,urban
25460,Oct-15,0,290,75,63.16127156,266.4092266,FORTH VALLEY,292.677,678.497,N,98.4158416,105611,13.26765516,7.447424579,urban
25474,Oct-15,0,74,10,12.23439983,51.60372671,FORTH VALLEY,285.431,673.03,N,98.9667049,95500,13.30025263,7.680537162,rural
25506,Oct-15,0,210,49,44.8039959,188.979696,FORTH VALLEY,279.254,692.92,N,96.3382738,96800,13.17823848,7.503011364,urban
25525,Oct-15,0,79,6,26.59234694,112.1644072,FORTH VALLEY,279.508,694.399,N,87.2625698,92000,13.38781527,7.637782651,urban
25544,Oct-15,0,225,51,52.26279841,220.4403325,FORTH VALLEY,291.588,696.946,N,97.9946524,85000,13.64595454,7.590462866,smalltown
25559,Oct-15,0,58,23,37.06330378,156.3300714,FORTH VALLEY,280.977,696.87,N,89.4947474,176250,12.9736099,7.284776292,urban
25582,Oct-15,0,115,27,52.25026191,220.3874545,FORTH VALLEY,279.237,693.005,N,96.3382738,96800,13.54654307,7.802699136,urban
25597,Oct-15,0,76,22,21.94255032,92.55193438,FORTH VALLEY,286.733,682.823,N,98.8476312,80000,13.58688783,7.624614864,urban
25600,Oct-15,0,227,45,59.0309044,248.987666,FORTH VALLEY,280.539,690.65,N,98.9361702,129000,13.17153749,7.352795806,urban
25629,Oct-15,0,34,7,7.740015827,32.64677197,FORTH VALLEY,252.29,700.96,Y,99.0118577,178000,11.79962023,6.671286644,rural
25633,Oct-15,0,50,10,8.521722226,35.94394748,FORTH VALLEY,257.233,693.884,Y,97.9508197,178000,12.04374592,6.835416438,rural
25648,Oct-15,0,69,25,41.3781735,174.5298492,FORTH VALLEY,287.211,683.095,N,99.120603,80000,13.36002213,7.483006044,urban
25652,Oct-15,0,95,26,23.68540478,99.90315605,FORTH VALLEY,288.348,681.773,N,98.1389578,80500,14.25228765,8.049401142,urban
25671,Oct-15,0,120,24,29.77746589,125.5989859,FORTH VALLEY,286.733,682.823,N,98.8476312,80000,13.58688783,7.624614864,urban
25686,Oct-15,0,97,29,20.79020481,87.69143251,FORTH VALLEY,279.514,693.153,N,96.3382738,96800,13.54654307,7.802699136,urban
25691,Oct-15,0,57,14,11.64648715,49.12395774,FORTH VALLEY,279.645,693.636,N,89.1503268,96800,13.54654307,7.802699136,urban
25737,Oct-15,0,280,66,57.26900917,241.5561318,FORTH VALLEY,279.588,693.815,N,78.1071836,96800,13.54654307,7.802699136,urban
25864,Oct-15,0,257,62,58.64356659,247.3539059,FORTH VALLEY,293.778,680.817,N,96.963761,74000,13.90428809,7.849572495,urban
25883,Oct-15,0,103,23,27.45433776,115.800216,FORTH VALLEY,288.293,679.865,N,98.3557549,105000,13.64317539,7.664825308,urban
30030,Oct-15,0,144,25,59.11337203,249.3355079,GRAMPIAN,391.993,803.172,N,83.9458414,142500,14.17156745,8.057326122,urban
30059,Oct-15,0,264,59,56.02959809,236.3283944,GRAMPIAN,393.17,805.747,N,81.2362031,135000,16.21209928,9.813306523,urban
30078,Oct-15,0,163,22,56.26234029,237.3100824,GRAMPIAN,393.611,806.424,N,85.7287449,125000,16.3937876,10.02684946,urban
30082,Oct-15,0,113,22,41.63590698,175.6169485,GRAMPIAN,393.586,805.016,N,90.8987486,174500,16.21209928,9.813306523,urban
30203,Oct-15,0,264,91,64.63338399,272.6184799,GRAMPIAN,391.805,806.916,N,83.7772397,320000,14.38799892,8.231526423,urban
30218,Oct-15,0,83,31,42.77925182,180.4394863,GRAMPIAN,392.174,805.747,N,94.2057942,360000,14.94811395,8.740810107,urban
30256,Oct-15,0,66,17,13.76917204,58.077274,GRAMPIAN,388.953,809.54,N,99.1858887,150000,14.17374352,7.886949614,urban
30261,Oct-15,0,133,17,29.08906153,122.695351,GRAMPIAN,391.805,806.916,N,83.7772397,320000,14.38799892,8.231526423,urban
30275,Oct-15,0,220,33,39.98005454,168.6326945,GRAMPIAN,394.822,804.929,N,96.6573816,82000,14.96226363,8.688347132,urban
30280,Oct-15,0,158,42,65.60683706,276.7244276,GRAMPIAN,389.446,812.897,N,94.2794279,187000,14.19798917,8.031624305,urban
30307,Oct-15,0,120,46,68.54664554,289.1243063,GRAMPIAN,391.51,804.987,N,90.3286385,286250,13.9069193,7.84277747,urban
30401,Oct-15,0,291,73,74.35427069,313.6204079,GRAMPIAN,393.796,803.326,N,96.2593516,153333,13.92232281,7.82977839,urban
30504,Oct-15,0,392,80,104.1718833,439.3887296,GRAMPIAN,394.251,808.086,N,81.4602133,118000,15.67474536,9.474032827,urban
30627,Oct-15,0,248,47,50.41507221,212.6467701,GRAMPIAN,394.825,807.073,N,83.5892514,123500,15.7049228,9.397608371,urban
30701,Oct-15,0,297,47,72.69052961,306.6028801,GRAMPIAN,393.571,807.401,N,88.7431694,125000,15.34308254,9.039712067,urban
30769,Oct-15,0,191,42,30.99201277,130.7218482,GRAMPIAN,390.533,808.405,N,95.0248756,125000,13.52301032,7.529819581,urban
30805,Oct-15,0,78,20,25.92088183,109.3322207,GRAMPIAN,393.072,806.722,N,89.8282695,135000,16.3937876,10.02684946,urban
30909,Oct-15,0,201,72,57.64548534,243.1440784,GRAMPIAN,392.71,805.764,N,94.0315315,170100,14.94811395,8.740810107,urban
30913,Oct-15,0,87,34,52.47394896,221.3309487,GRAMPIAN,393.927,807.774,N,86.4960282,125000,15.34308254,9.039712067,urban
30951,Oct-15,0,117,49,59.70982242,251.8512882,GRAMPIAN,393.105,805.894,N,87.7388535,135000,16.21209928,9.813306523,urban
30971,Oct-15,0,187,55,54.49357314,229.8495631,GRAMPIAN,393.05,806.085,N,87.7388535,135000,16.3937876,10.02684946,urban
31009,Oct-15,0,120,33,45.83036824,193.3088529,GRAMPIAN,393.241,805.835,N,87.7388535,135000,16.21209928,9.813306523,urban
31141,Oct-15,0,233,48,65.89435494,277.9371552,GRAMPIAN,392.72,808.731,N,91.2075029,142500,14.61321076,8.411571302,urban
31206,Oct-15,0,243,70,80.01582433,337.5003914,GRAMPIAN,393.896,809.928,Y,94.3089431,163000,14.00750255,7.915842396,urban
31211,Oct-15,0,201,48,62.00430089,261.5292162,GRAMPIAN,389.52,809.733,N,94.2098914,150000,13.74994683,7.757181517,urban
31230,Oct-15,0,69,27,48.96697067,206.5387929,GRAMPIAN,389.124,802.714,N,90.3508772,355450,13.7441932,7.602178323,urban
31244,Oct-15,0,141,36,51.83537286,218.6374855,GRAMPIAN,384.106,800.919,N,97.515528,164250,13.10330329,7.164191625,smalltown
31259,Oct-15,0,78,18,30.05411306,126.7658617,GRAMPIAN,391.823,810.209,N,97.4910394,168500,13.68017649,7.647273998,urban
31333,Oct-15,0,9,11,9.173202475,38.69183942,GRAMPIAN,387.282,801.443,N,92.962963,355450,13.44389268,7.367862587,smalltown
31418,Oct-15,0,149,31,42.9047575,180.9688592,GRAMPIAN,368.72,864.493,N,98.7878788,90000,13.26455107,7.288691651,smalltown
31437,Oct-15,0,38,7,18.29199238,77.15417093,GRAMPIAN,370.887,864.109,Y,99.4117647,101000,13.96575299,7.806544369,smalltown
31456,Oct-15,0,115,18,18.85273962,79.51935825,GRAMPIAN,358.559,865.809,N,99.4186047,130000,13.99940505,7.649737885,rural
31511,Oct-15,0,357,65,62.03642282,261.6647039,GRAMPIAN,399.263,866.96,N,98.4897519,76000,14.61967883,8.549355076,urban
31531,Oct-15,0,113,29,41.41234248,174.6739712,GRAMPIAN,388.242,855.783,N,99.1534392,163500,14.07051987,7.994887151,rural
31545,Oct-15,0,268,55,55.55091906,234.3093642,GRAMPIAN,398.912,866.329,N,98.9520958,108500,14.1237579,7.997514989,urban
31601,Oct-15,0,106,32,21.21252407,89.47274162,GRAMPIAN,405.269,856.82,Y,99.5750708,195400,13.89055973,7.414378113,rural
31615,Oct-15,0,96,34,24.31945104,102.5775128,GRAMPIAN,404.887,837.222,N,98.7510408,144000,13.75037792,7.416441269,rural
31620,Oct-15,0,261,65,60.36387623,254.6100353,GRAMPIAN,399.507,848.178,N,99.8344371,125000,14.05497206,7.736395823,rural
31634,Oct-15,0,456,63,135.1547592,570.0720392,GRAMPIAN,412.437,845.816,N,98.9873418,123250,13.34553766,7.371406687,urban
31719,Oct-15,0,155,55,53.47075931,225.5354156,GRAMPIAN,380.265,827.197,N,98.5119048,233000,13.97651977,7.60111542,smalltown
31723,Oct-15,0,124,34,50.624793,213.5313558,GRAMPIAN,373.057,849.693,N,98.8311688,113250,14.68040976,8.057414636,smalltown
31808,Oct-15,0,117,32,37.58532495,158.5319153,GRAMPIAN,357.626,816.473,N,99.072643,231000,13.48251282,7.820274646,rural
31812,Oct-15,0,13,3,5.001013701,21.09387856,GRAMPIAN,337.493,811.893,Y,99.4334278,225761,11.47927207,6.179128576,rural
31901,Oct-15,0,325,91,100.8971026,425.5759644,GRAMPIAN,395.806,830.649,N,98.4764543,165000,14.1596345,7.767594512,urban
31916,Oct-15,0,96,30,32.84126858,138.5218623,GRAMPIAN,389.349,827.357,Y,99.2307692,245000,15.20496572,8.299840702,rural
32001,Oct-15,0,104,37,42.57466455,179.5765534,GRAMPIAN,363.244,827.984,N,99.4720169,199950,14.40894099,8.002074558,rural
32021,Oct-15,0,465,128,137.7653009,581.0830964,GRAMPIAN,377.384,821.712,N,96.6555184,155000,13.64869871,7.657685938,urban
32035,Oct-15,0,137,31,40.16701719,169.4212881,GRAMPIAN,373.215,816.04,N,98.002103,157000,14.38905499,8.030101289,smalltown
32092,Oct-15,0,163,32,53.00308716,223.5628117,GRAMPIAN,352.658,839.486,N,99.1452991,123000,13.77555842,7.878354802,smalltown
32110,Oct-15,0,26,9,7.109741412,29.98832455,GRAMPIAN,349.916,826.871,Y,99.7214485,201750,12.64027802,6.912680227,rural
32209,Oct-15,0,231,66,93.16995457,392.9834679,GRAMPIAN,383.483,806.308,Y,98.44479,210000,13.63984132,7.548638079,urban
32290,Oct-15,0,100,38,45.3153143,191.1363964,GRAMPIAN,353.566,798.71,N,99.4462901,290000,13.22156985,7.580128065,rural
32317,Oct-15,0,63,19,15.01039869,63.31266941,GRAMPIAN,337.017,796.071,N,99.445061,225000,12.29292488,6.831746141,rural
32321,Oct-15,0,5,3,4.147070392,17.49201351,GRAMPIAN,314.94,791.602,N,98.0144404,225000,10.75604496,5.790825547,rural
32341,Oct-15,0,47,11,13.02757154,54.94926198,GRAMPIAN,362.513,801.989,N,98.8673139,337500,13.05212737,7.421886189,rural
32406,Oct-15,0,153,37,84.75145646,357.4749116,GRAMPIAN,369.715,795.638,N,97.9744136,235000,12.38951561,6.917730869,smalltown
32411,Oct-15,0,276,68,88.43257041,373.0015579,GRAMPIAN,392.489,796.623,Y,96.6459627,185000,14.46251085,8.060843754,rural
32425,Oct-15,0,340,105,86.49499629,364.8290241,GRAMPIAN,387.212,786.172,N,96.915777,152789,13.82558275,7.723523583,urban
32500,Oct-15,0,39,13,11.86383333,50.04070666,GRAMPIAN,372.776,778.862,Y,98.6238532,205000,14.74199363,8.240286454,rural
32514,Oct-15,0,124,24,37.29614583,157.3121807,GRAMPIAN,382.895,772.705,N,99.3067591,205000,14.20073284,7.937597739,rural
32529,Oct-15,0,112,19,35.15138817,148.2657632,GRAMPIAN,371.073,771.231,N,98.3972125,182556,14.92701711,8.425373592,rural
32586,Oct-15,0,233,76,63.33140844,267.1268504,GRAMPIAN,342.478,865.069,N,99.3037424,124475,12.47540692,6.922777121,smalltown
32622,Oct-15,0,140,24,36.90219935,155.6505458,GRAMPIAN,341.582,864.68,N,99.1504854,124475,12.23945422,6.633009532,smalltown
32707,Oct-15,0,303,77,70.34978139,296.7297901,GRAMPIAN,322.768,861.445,N,99.002849,98000,12.87362781,7.087526278,urban
32711,Oct-15,0,116,25,32.00493174,134.99426,GRAMPIAN,321.303,862.654,N,96.3461538,175500,12.78534128,7.169130049,urban
32750,Oct-15,0,96,42,29.41026273,124.0501522,GRAMPIAN,334.837,858.571,N,99.625,150000,12.28161041,6.848153137,rural
32764,Oct-15,0,313,99,66.00848154,278.4185321,GRAMPIAN,323.452,869.862,N,99.0616622,127500,11.80579826,6.338258768,smalltown
32779,Oct-15,0,381,116,108.9834834,459.6836763,GRAMPIAN,321.006,862.723,N,97.9683973,175500,12.78534128,7.169130049,urban
32801,Oct-15,0,148,43,53.96645021,227.6262005,GRAMPIAN,303.15,858.17,N,99.8727735,1.00E+05,12.47447707,7.107920997,smalltown
32815,Oct-15,0,150,32,53.32912232,224.938002,GRAMPIAN,303.15,858.17,N,99.8727735,1.00E+05,12.47447707,7.107920997,smalltown
32904,Oct-15,0,136,28,49.79576836,210.0345957,GRAMPIAN,342.973,850.557,N,99.4547437,133750,12.12621759,6.691007318,smalltown
33004,Oct-15,0,59,23,23.18721293,97.80182241,GRAMPIAN,326.671,842.784,N,98.4813084,147500,11.87519705,6.560044404,rural
33019,Oct-15,0,13,1,4.721162056,19.91348656,GRAMPIAN,318.548,830.09,Y,99.1803279,130000,10.79449689,5.772565737,rural
33057,Oct-15,0,53,10,20.31188889,85.67393397,GRAMPIAN,332.615,840.044,Y,99.8533724,147500,12.14875024,6.771290353,rural
38012,Oct-15,0,225,69,49.85398909,210.2801661,ORKNEY,344.666,1010.758,N,97.8932584,120000,15.52045505,9.518328818,smalltown
38027,Oct-15,0,65,35,21.01348789,88.63322284,ORKNEY,325.507,1009.33,N,99.6010638,112500,13.63060337,7.796582453,rural
38051,Oct-15,0,15,7,9.640366265,40.66229918,ORKNEY,344.607,993.475,Y,99.8786408,165000,12.58841436,6.599004009,rural
38084,Oct-15,0,4,4,1.822312789,7.686370597,ORKNEY,343.586,1027.634,Y,97.7508651,135000,12.03831252,5.962944085,rural
38205,Oct-15,0,81,34,26.61828687,112.2738197,ORKNEY,344.956,1010.03,N,99.5215311,120000,15.52045505,9.518328818,smalltown
38210,Oct-15,0,61,23,19.66165684,82.93130685,ORKNEY,329.51,1020.667,N,99.4318182,135000,12.60807649,6.4343689,rural
39015,Oct-15,0,43,20,7.501386653,31.64025307,SHETLAND,451.087,1191.204,Y,99.378882,62000,13.61670763,6.624357824,rural
39020,Oct-15,0,24,9,7.543657614,31.81854863,SHETLAND,454.373,1163.495,Y,99.6527778,130000,13.60763562,6.583851213,rural
39034,Oct-15,0,32,4,4.908133783,20.70211845,SHETLAND,428.562,1177.304,Y,99.0712074,124500,13.52177811,6.564254105,rural
39049,Oct-15,0,99,30,15.73017153,66.34861407,SHETLAND,436.046,1167.313,N,100,124500,13.79403056,6.812600017,rural
39053,Oct-15,0,15,8,4.84511542,20.436312,SHETLAND,446.469,1153.257,Y,99.0358127,130000,13.81400895,6.805111184,rural
39068,Oct-15,0,30,7,7.346958982,30.98888942,SHETLAND,433.078,1152.292,Y,99.6932515,101000,13.46560855,6.476035009,rural
39072,Oct-15,0,91,36,17.69935469,74.65447222,SHETLAND,440.771,1121.002,Y,97.5852273,123000,13.4696763,6.53914906,rural
39087,Oct-15,0,72,34,21.13645631,89.15189385,SHETLAND,440.202,1139.815,N,98.4756098,151500,14.81782149,7.807675422,rural
39091,Oct-15,0,305,88,57.30064998,241.6895903,SHETLAND,446.187,1140.689,N,95.9722222,151500,15.205282,8.160133635,smalltown
39161,Oct-15,0,14,9,4.192790932,17.68485912,SHETLAND,461.081,1208.926,Y,98.4126984,62000,13.59725448,6.58945846,rural
40008,Oct-15,0,146,44,34.74928072,146.569706,GREATER GLASGOW AND CLYDE,254.59,669.335,N,88.6243386,115000,14.00030722,7.86119249,urban
40012,Oct-15,0,147,49,48.58196133,204.914854,GREATER GLASGOW AND CLYDE,256.926,667.321,N,86.252354,2.00E+05,14.35412301,8.106611937,urban
40027,Oct-15,0,118,32,47.29724729,199.4960323,GREATER GLASGOW AND CLYDE,254.204,672.263,N,96.6915688,332500,13.15560665,7.31663373,urban
40031,Oct-15,0,72,26,24.5728544,103.646348,GREATER GLASGOW AND CLYDE,256.841,666.101,N,84.6590909,124900,14.41847919,8.174742084,urban
40046,Oct-15,0,461,91,60.43306753,254.9018787,GREATER GLASGOW AND CLYDE,249.747,671.471,N,98.9180835,77000,13.63171373,7.621923303,urban
40051,Oct-15,0,199,68,55.95475584,236.0127157,GREATER GLASGOW AND CLYDE,254.262,668.923,N,94.9427481,115000,14.17519645,7.993651261,urban
40065,Oct-15,0,124,25,32.94807391,138.9723587,GREATER GLASGOW AND CLYDE,246.428,672.911,N,98.656215,120000,13.02010377,7.242025178,urban
40070,Oct-15,0,99,25,19.34966511,81.61535049,GREATER GLASGOW AND CLYDE,255.886,666.615,N,89.3265565,151056,14.78934228,8.424273751,urban
40084,Oct-15,0,67,7,13.92906457,58.751688,GREATER GLASGOW AND CLYDE,252.344,668.329,N,93.2176656,89950,14.14775239,7.892702682,urban
40101,Oct-15,0,87,16,45.15285274,190.4511464,GREATER GLASGOW AND CLYDE,254.97,671.71,N,92.9001203,250000,13.40516782,7.493986281,urban
40121,Oct-15,0,140,34,33.35616365,140.6936488,GREATER GLASGOW AND CLYDE,254.718,666.81,N,91.0696762,124750,14.66773661,8.360340845,urban
40140,Oct-15,0,202,58,70.23415241,296.2420762,GREATER GLASGOW AND CLYDE,256.152,667.49,N,94.4020356,251263,14.35412301,8.106611937,urban
40154,Oct-15,0,179,30,42.29902502,178.4139278,GREATER GLASGOW AND CLYDE,257.981,666.562,N,68.5831622,188750,14.78823148,8.4161665,urban
40173,Oct-15,0,142,74,48.71756156,205.4868051,GREATER GLASGOW AND CLYDE,255.291,674.269,N,97.6387249,203500,12.89016839,7.127565949,urban
40188,Oct-15,0,40,22,15.10891595,63.72820738,GREATER GLASGOW AND CLYDE,255.798,667.351,N,93.1134821,231000,14.15505754,7.965571105,urban
40192,Oct-15,0,73,19,18.92057832,79.80549649,GREATER GLASGOW AND CLYDE,255.84,666.637,N,90.521327,151056,14.78934228,8.424273751,urban
40210,Oct-15,0,33,8,10.00535897,42.20180941,GREATER GLASGOW AND CLYDE,253.712,667.08,N,93.7015504,65000,14.72765861,8.276008587,urban
40224,Oct-15,0,297,107,55.38415461,233.605965,GREATER GLASGOW AND CLYDE,249.747,671.471,N,98.9180835,77000,13.63171373,7.621923303,urban
40239,Oct-15,0,99,25,34.2954205,144.6553596,GREATER GLASGOW AND CLYDE,254.38,671.903,N,92.9001203,250000,13.40516782,7.493986281,urban
40262,Oct-15,0,227,55,42.08386206,177.5063875,GREATER GLASGOW AND CLYDE,249.747,671.471,N,98.9180835,77000,13.63171373,7.621923303,urban
40277,Oct-15,0,121,15,24.16133776,101.9106036,GREATER GLASGOW AND CLYDE,255.268,666.64,N,93.7992126,125000,14.78934228,8.424273751,urban
40281,Oct-15,0,52,20,14.06737908,59.3350876,GREATER GLASGOW AND CLYDE,252.874,670.614,N,94.2822384,60004,13.52723369,7.547832444,urban
40296,Oct-15,0,67,8,14.38351485,60.66852316,GREATER GLASGOW AND CLYDE,255.572,666.612,N,92.2555663,125000,14.78934228,8.424273751,urban
40328,Oct-15,0,84,31,23.60413996,99.56038749,GREATER GLASGOW AND CLYDE,256.841,666.101,N,84.6590909,124900,14.41847919,8.174742084,urban
40332,Oct-15,0,172,29,25.66478235,108.2520134,GREATER GLASGOW AND CLYDE,253.86,669.284,N,94.3370166,115000,13.99690122,7.835103611,urban
40351,Oct-15,0,66,18,30.40949233,128.2648232,GREATER GLASGOW AND CLYDE,255.864,667.454,N,93.1134821,251263,14.15505754,7.965571105,urban
40385,Oct-15,0,157,36,52.80201301,222.7146969,GREATER GLASGOW AND CLYDE,255.484,674.551,N,97.6387249,203500,12.89016839,7.127565949,urban
40390,Oct-15,0,88,21,16.31025457,68.79535825,GREATER GLASGOW AND CLYDE,251.886,669.649,N,92.1206226,90800,13.42497252,7.477130011,urban
40402,Oct-15,0,66,30,26.31288565,110.9856616,GREATER GLASGOW AND CLYDE,254.38,671.903,N,92.9001203,250000,13.40516782,7.493986281,urban
40417,Oct-15,0,75,17,15.14032073,63.86067027,GREATER GLASGOW AND CLYDE,253.742,667.062,N,93.7015504,65000,14.72765861,8.276008587,urban
40421,Oct-15,0,137,23,15.87061933,66.94101173,GREATER GLASGOW AND CLYDE,251.89,671.06,N,86.9158879,85750,13.29059998,7.377822642,urban
40436,Oct-15,0,266,63,32.54767763,137.283519,GREATER GLASGOW AND CLYDE,251.89,671.06,N,86.9158879,85750,13.29059998,7.377822642,urban
40441,Oct-15,0,24,11,8.436776341,35.58565248,GREATER GLASGOW AND CLYDE,258.038,666.31,N,59.939759,188750,15.98063759,9.284368727,urban
40455,Oct-15,0,106,30,28.22371645,119.0453942,GREATER GLASGOW AND CLYDE,257.173,665.819,N,80.1909308,124900,16.06988851,9.358802877,urban
40460,Oct-15,0,42,19,10.66804581,44.99696987,GREATER GLASGOW AND CLYDE,257.214,666.892,N,74.7175141,205000,14.78823148,8.4161665,urban
40493,Oct-15,0,87,29,19.95972317,84.18852695,GREATER GLASGOW AND CLYDE,252.422,668.421,N,93.2176656,89950,14.14775239,7.892702682,urban
40525,Oct-15,0,162,31,21.91783137,92.44767178,GREATER GLASGOW AND CLYDE,251.162,668.788,N,95.9747435,70000,13.75271597,7.68753229,urban
40544,Oct-15,0,182,29,18.06879099,76.21272522,GREATER GLASGOW AND CLYDE,251.89,671.06,N,86.9158879,85750,13.29059998,7.377822642,urban
40559,Oct-15,0,189,52,13.85143543,58.42425442,GREATER GLASGOW AND CLYDE,251.89,671.06,N,86.9158879,85750,13.29059998,7.377822642,urban
40563,Oct-15,0,74,25,11.15639728,47.05679758,GREATER GLASGOW AND CLYDE,253.174,667.472,N,93.5028249,235000,14.72765861,8.276008587,urban
40578,Oct-15,0,163,33,25.8194869,108.9045449,GREATER GLASGOW AND CLYDE,252.483,668.033,N,50.8094645,68527,14.14775239,7.892702682,urban
40582,Oct-15,0,189,46,39.5270658,166.7220239,GREATER GLASGOW AND CLYDE,249.747,671.471,N,98.9180835,77000,13.63171373,7.621923303,urban
40629,Oct-15,0,119,38,28.78253919,121.4024641,GREATER GLASGOW AND CLYDE,253.649,667.162,N,93.7015504,65000,14.72765861,8.276008587,urban
40691,Oct-15,0,240,67,43.03534676,181.5196744,GREATER GLASGOW AND CLYDE,249.747,671.471,N,98.9180835,77000,13.63171373,7.621923303,urban
40703,Oct-15,0,82,18,20.45205981,86.2651638,GREATER GLASGOW AND CLYDE,249.747,671.471,N,98.9180835,77000,13.63171373,7.621923303,urban
40718,Oct-15,0,177,44,34.74166895,146.5376001,GREATER GLASGOW AND CLYDE,256.59,666.933,N,88.5172798,205000,14.41847919,8.174742084,urban
40722,Oct-15,0,351,92,25.49256212,107.5256021,GREATER GLASGOW AND CLYDE,251.89,671.06,N,86.9158879,85750,13.29059998,7.377822642,urban
43011,Oct-15,0,296,53,37.23955003,157.0734641,GREATER GLASGOW AND CLYDE,257.026,668.711,N,91.1764706,53000,14.07623307,7.916165374,urban
